Code,Name,CompanyName,Pack,Mrp
25922,FERRONOMIC PLUS,LA RENON,15TAB,673
27313,FERRONOMIC TAB,LA RENON,10TAB,409
16287,FERROTIX XT,AVTIX HE,10TAB,119.21
16286,FERROTIX XT SUSP.,AVTIX HE,150ML,110
16288,FERROTIX Z,AVTIX HE,10TAB,120
32348,FERROWAYS TAB,HEALTHWAY,10TAB,115
37187,FERRY FAST TAB,SCG HEAL,10TAB,131
20494,FERTIGYN HP 5000 INJ,SUN PHARMA,VAIL,438.31
8638,FERTIHIGH-F,ZENVITA,,
,10TAB,259,0,
8639,FERTIHIGH-M,ZENVITA,,
,10TAB,289,0,
36633,FERTIHOPE M TAB,TABLET I,10TAB,684
6940,FERTIPLUS,MICRO,10TAB,190
6941,FERTIPLUS M,MICRO,10TAB,323
13587,FERTISURE F TAB,SUN PHARMA,10TAB,305
33112,FERTISURE FEM TAB,SUN PHARMA,10TAB,440
13787,FERTISURE M TAB,SUN PHARMA,10TAB,323
37352,FERTOFAST-M,TAS MED,10TAB,310
14473,FERTOLET TAB,CIPLA,,0
17476,FERTOMID 100MG,CIPLA,10TAB,72.72
10481,FERTOMID 25 TAB,CIPLA,10TAB,84.17
8688,FERTOMID 50 TAB,CIPLA,10TAB,93.4
24011,FERTYL,AR-EX LABROT,10TAB,95.1
24012,FERTYL M,AR-EX LABROT,30TAB,223
34446,FERYXIA TAB,Mediart,10TAB,225
8365,FESOVIT SPANS CAP,GSK,30 CAP,155.65
4708,FESTAL N TAB,AVENTIS,10TAB,149.69
15954,FESTIVE--EYE DROP,OTHERS,10ML,36.25
16812,FESTIVE-D 10ML DROP,OTHERS,10TAB,47.85
28392,FETIK-150 TAB,INSUTIK,2TAB,13
28393,FETIK-50 TAB,INSUTIK,2TAB,20
33360,FEVAGO DS  60ML,CIPLA,60ML,40.32
27522,FEVAGO SYP 60ML (STRAWBERRY),CIPLA,60ML,36.28
7320,FEVASTIN INJ,TABLET I,2ML,116.4
23512,FEVISAFE 400MG TAB,SAFECON LIFE,10TAB,1290
33849,FEVONAC M SYP,Newvista,60ML,58
33953,FEVONAC TAB,Newvista,10TAB,60
33763,FEVRIDOL IV 100 ML,ZUVENTUS,100ML,436.1
30651,FEXIDINE 120MG TAB,IND SWIFT,10TAB,0
30652,FEXIDINE 180MG TAB,IND SWIFT,10TAB,0
32896,FEXIGRA 30 ORAL SUSP,CIPLA,100ML,141.9
24193,FEXINEX 200 DT TAB  1*10,OTHERS,1,106.6
16864,FEXOFEN 180MG,ARISTO,6TAB,83.9
32553,FEXONUS 180 MG TABLETS,MECONUS,10 TAB,190
27081,FEXOVA 120MG TAB,IPCA LABORAT,10TAB,178.4
20341,FEXOVA 180 TABLET,IPCA LABORAT,10TAB,237.5
32082,FEXY SUSP 60ML,LUPIN,60ML,137.3
35477,FEZNK TAB,ZENELL S,10TAB,150
28748,FFD MONT TAB,SALSIM P,10TAB,0
32136,FHEAL CREAM,LUPIN,32GM,584.9
20954,FHEAL OVULES TAB,LUPIN,6TAB,489.6
24353,FIAMA MEN COOL 250ML,OTHERS,250ML,199
24358,FIAMA MEN SG RP 250ML,OTHERS,250ML,199
24678,FIAMA SCENTS J&G 250,OTHERS,250 ML,199
12378,FIAMA SET 125GM,OTHERS,125GM,186
24355,FIAMA SG B&B(ED) 250ML,OTHERS,250ML,199
24354,FIAMA SG L&JO 250ML,OTHERS,250ML,199
24357,FIAMA SG P&A(MD) 250ML,OTHERS,250ML,199
24356,FIAMA SG P&M(LF) 250ML,OTHERS,250ML,199
31281,FIASP PENFILL CARTRIGE  5.3ML,NOVO NOR,5.3ML,740.7
14095,FIBATOR 10 TAB,SUN PHARMA,10TAB,263
13949,FIBATOR 20 TAB,SUN PHARMA,10TAB,370
18935,FIBATOR 5 TAB,SUN PHARMA,10TAB,187
19860,FIBATOR EZ TAB,SUN PHARMA,10TAB,290
13682,FIBATOR LS TAB,SUN PHARMA,10TAB,214
14961,FIBATOR TAB 10/145MG 10S,SUN PHARMA,10TAB,0
33806,FIBBRELITE POWDER,ZUVENTUS,10GM,49
20960,FIBERLACT GRANULES,SUN PHARMA,1TAB,0
30393,FIBERMATE POWER 90GM,ULTIMATE,90GM,236
20699,FIBOPEG GRANULES,LUPIN,1TAB,0
1750,FIBRAL CAP,MICRO,10CAP,119
17353,FIBRIL POWDER,LUPIN,100G,0
35288,FIBRINIL MF TAB,FRANCO I,10TAB,253.5
21302,FIBRISTAL TAB,OTHERS,10TAB,1299
14475,FIBRODONE TAB,LUPIN,10TAB,282.1
31387,FIBROEASE 10 TAB,AKUMENTIS,10TAB,696
31388,FIBROEASE 25 TAB,AKUMENTIS,10TAB,765
29303,FIBRONORM CAPSULE,AKUMENTIS,10TAB,549
3444,FIBROVAS EZ TAB,MICRO,10TAB,135
2536,FIBROVAS TAB,MICRO,10TAB,247
19775,FIDONAL CREAM,ABBOTT INDIA,30GM,330
28383,FIDOTOX ORAL POWDER,LA RENON,10TAB,99
21891,FIFATROL TAB,AMIL,10TAB,0
21893,FIFATROL TAB,AMIL,30TAB,223
33019,FIGARO 1000ML,DEOLEO I,1000ML,1549
12379,FIGARO 100ML,DEOLEO I,100ML,215
12380,FIGARO 200ML,DEOLEO I,200ML,499
12381,FIGARO 500ML,DEOLEO I,500ML,949
33495,FIGHTOX 625 MG,ABBOTT INDIA,10TAB,204.84
27974,FIGOLAX DROPS 15ML,SEAGULL,15ML,72
14962,FILJACK 60K CAP 4S,OTHERS,10CAP,0
27005,FILLERON SERUM,YUDERMA,30ML,1710
29715,FILY CAP,AEGIS PE,10TAB,210
20238,FIMANTA 60 TAB,AJANTA,10TAB,0
10355,FINALO TAB,INTAS PH,10TAB,60
6160,FINAP TAB 1MG,SALVEPH,10TAB,70
31938,FINAST 1 TAB,TORRENT,10TAB,98.5
1065,FINAST TAB,TORRENT,30TAB,891
2300,FINAST-T CAP 30TAB,DR REDDY,30CAP,712
19802,FINATE 160 TABLET,FRANCO I,10TAB,151.5
1187,FINAX -1MG TAB,DR REDDY,30TAB,345
23396,FINBROM,OCURIS P,5ML,125
10804,FINCAR TAB,CIPLA,10TAB,236.73
3774,FINCOVER TAB,MICRO,10TAB,42
16840,FINE JOINT TAB,AN PHARMA,30TAB,869
15830,FINE LIFE COCONUT OIL,NIVEA,,
,100`,39,0,
15852,FINE LIFE COTTON BALLS,NIVEA,,
,50`,60,0,
15776,FINE LIFE WET WIPES,NIVEA,,
,10TAB,20,0,
15777,FINE LIFE WET WIPES,NIVEA,,
,30TAB,40,0,
24435,FINE MEN DEO MIX,OTHERS,1,250
31342,FINE NERVE CAP,AKUMENTIS,10TAB,245
31344,FINE NERVE NTP TAB,AKUMENTIS,10TAB,237
31343,FINE NERVE SR 75 TAB,AKUMENTIS,10TAB,130.5
24436,FINE WOMEN DEO MIX,OTHERS,1,250
29517,FINEHART TABLET,FRANCO I,10TAB,211.5
17096,FINGER PRINT PULSE OXIMETER,ROCHE DI,1N,2499
31509,FINGOMOD CAP,SUN PHARMA,7CAP,623
8085,FINPECIA TAB,CIPLA,15TAB,146.55
17972,FINTOP AF CREAM,GLENMARK,15GM,236.5
20108,FINTOP-AF CREAM,GLENMARK,30GM,445
3659,FINTRIX 250 TAB,MICRO,7TAB,141
9259,FINTRIX 500 TAB,MICRO,7TAB,172
3658,FINTRIX CREAM,MICRO,15GM,97
1138,FIONA TAB 10`S,TEAM RHE,10TAB,128
36489,FIPROFORT PLUS DOG OVER 10KG,PETCARE,1.34ML,350
36490,FIPROFORT PLUS DOG OVER 20KG,PETCARE,2.68ML,460
36491,FIPROFORT PLUS DOG OVER 40KG,PETCARE,4.02ML,560
36492,FIPROFORT PLUS FOR DOG,PETCARE,0.67ML,210
36493,FIPROFORT PLUS-CATS & KITTENS,PETCARE,0.5ML,210
21029,FIRMER SERUM,SALVEPH,10ML,989
33078,FIRST FOOD CAP,BIOPLASMA,10CAP,224.2
19604,FISIOATIV CREAM,GLENMARK,1TAB,0
35762,FIT EYE PLUS TAB,CIPLA,10TAB,390
14731,FIT EYE TAB,CIPLA,10TAB,390
27176,FIT ME FDT MP SPF TUBE 18 ML,MAYBELLINE,18ML,299
25079,FIT ME TUBE 115+ COMPACT 115,MAYBELLINE,1,399
25080,FIT ME TUBE 128+ COMPACT 128,MAYBELLINE,1,399
25081,FIT ME TUBE 220+ COMPACT 220,MAYBELLINE,1,399
25082,FIT ME TUBE 230+ COMPACT 230,MAYBELLINE,1,399
25083,FIT ME TUBE 310+ COMPACT 310,MAYBELLINE,1,399
35791,FITHANCE EYE VIT,OPTOCRED,10CAP,190
22241,FITJEE DM TAB,DIOS LIF,10TAB,237
35038,FITJEE Q10 TAB,DIOS LIF,10TAB,544.5
35037,FITJEE TAB,DIOS LIF,10TAB,156.69
20700,FITJOINT CAPSULE,EMCURE PHARM,10CAP,0
31745,FITSHINE TAB,AXILGROW,10TAB,230
1278,FITTYDENT  CLEANSING TAB,DR REDDY,1X4S,18.5
7447,FITTYDENT ADHESIV,GUPTA JI,20GM,263
27960,FITTYDENT ADHESIVE 20GM,DR REDDY,20GM,510.5
1267,FITTYDENT POWDER 20G,DR REDDY,20GM,191
36039,FIX DERMA NON DRYING CLEANSER,FIXDERMA,60GM,195
27499,FIXDERMA ACTIVE RADIANCE COMPLEX FOR MEN 50ML,FIXDERMA,50ML,1950
27486,FIXDERMA AHA LIGHTENING GEL (HQ) 30ML,FIXDERMA,30ML,1650
27487,FIXDERMA AHA LOTION 15% 100ML,FIXDERMA,100ML,1350
27491,FIXDERMA ALPHA BETA ACNE CLEANSER 200ML,FIXDERMA,200ML,1225
27492,FIXDERMA ALPHA BETA ACNE GEL 30ML,FIXDERMA,30ML,1250
27490,FIXDERMA B PROX 10 WASH 100ML,FIXDERMA,100ML,1225
27504,FIXDERMA BIO RETINOL BODY LOTION 200ML,FIXDERMA,200ML,1250
27457,FIXDERMA BIOTEEZ-S SHAMPOO 75ML,FIXDERMA,75ML,245
27074,FIXDERMA C SCAPE 25 SERUM,FIXDERMA,30ML,3625
27484,FIXDERMA C SCAPE CLEANSER 200ML,FIXDERMA,200ML,1250
27451,FIXDERMA C-ENHANCE-25,FIXDERMA,15ML,1290
27496,FIXDERMA CHEMFREE SPF30 50ML,FIXDERMA,50ML,1350
27460,FIXDERMA CLEOVERA CREAM 60GM,FIXDERMA,60GM,220
27494,FIXDERMA DE TAN MASK 100GM,FIXDERMA,100GM,1250
30343,FIXDERMA EPIFAGER ADVANCE SERUM 25ML,FIXDERMA,25ML,725
27469,FIXDERMA EPIFAGER CREAM 60GM,FIXDERMA,60GM,375
27467,FIXDERMA EPIFAGER FORTE CREAM 40GM,FIXDERMA,40GM,435
27468,FIXDERMA EPIFAGER REGALE CREAM 30GM,FIXDERMA,30GM,1150
27489,FIXDERMA EYE REFINING MATRIX 15GM,FIXDERMA,15GM,2050
27479,FIXDERMA EYEGILE CREAM -AM&PM,FIXDERMA,30GM,1485
27411,FIXDERMA FD SALYZAP BODY SPRAY 200ML,FIXDERMA,200ML,725
27410,FIXDERMA FD SALYZAP BODY SPRAY 50ML,FIXDERMA,50ML,350
27455,FIXDERMA FIDELIA STRENGTHENING CONDITIONER 250ML,FIXDERMA,250ML,705
27456,FIXDERMA FIDELIA STRENGTHENING SHAMPOO 250ML,FIXDERMA,250ML,775
27459,FIXDERMA FOOT CREAM 150ML,FIXDERMA,150ML,460
27458,FIXDERMA FOOT CREAM 60GM,FIXDERMA,60GM,245
27505,FIXDERMA HA4 PLUS SERUM 30ML,FIXDERMA,30ML,3850
27493,FIXDERMA HYDRATING MASK 100ML,FIXDERMA,100ML,1150
27500,FIXDERMA INTENSIVE SERUM FOR MEN 50ML,FIXDERMA,50ML,2050
27452,FIXDERMA KAIRFOLL ANTI HAIRLOSS CAPILLAR LOT.SPRY,FIXDERMA,100ML,975
27454,FIXDERMA KAIRFOLL CONDITIONER 200ML,FIXDERMA,200ML,825
27453,FIXDERMA KAIRFOLL SHAMPOO 200ML,FIXDERMA,200ML,925
27510,FIXDERMA LIGHT WEIGHT SPF80 LOTION 50ML,FIXDERMA,50ML,1075
27483,FIXDERMA MANDEFIX FOAMING FACE CLEANSER 100ML,FIXDERMA,100ML,745
27471,FIXDERMA MOISTURIZING CREAM 60GM,FIXDERMA,60GM,225
27470,FIXDERMA MOISTURIZING LOTION 150ML,FIXDERMA,150ML,335
27472,FIXDERMA MOISTURIZING LOTION 500ML,FIXDERMA,500ML,760
27507,FIXDERMA MULTIVITAMIN FACE MASK 100GM,FIXDERMA,100GM,1175
27475,FIXDERMA NIGRIFIX CREAM 100GM,FIXDERMA,100GM,775
33004,FIXDERMA NIGRIFIX CREAM 50GM,FIXDERMA,50GM,400
30344,FIXDERMA NIGRILITE CREAM 100GM,FIXDERMA,100GM,700
27497,FIXDERMA OATSILK BODY LOTION 400ML,FIXDERMA,400ML,1850
27498,FIXDERMA OATSILK SOAP FREE BODY WASH 400ML,FIXDERMA,400ML,1550
27508,FIXDERMA PBA FACE MASK 100GM,FIXDERMA,100GM,1225
33005,FIXDERMA PEELONATE AHA FACE CLEANSER 100ML,FIXDERMA,100ML,595
33006,FIXDERMA PEELONATE BHA FACE CLEANSER 100ML,FIXDERMA,100ML,625
27495,FIXDERMA PENTA PEEL PADS 25PDS,FIXDERMA,25PDS,1625
27506,FIXDERMA PRE+PROBIOTIC BODY LOTION 200ML,FIXDERMA,200ML,1650
30346,FIXDERMA RETICURAM FACE CLEANSER 75ML,FIXDERMA,75ML,275
27461,FIXDERMA RETICURAM SERUM 15ML,FIXDERMA,15ML,725
27482,FIXDERMA SALYZAP ACNE BODY WASH 200ML,FIXDERMA,200ML,725
21638,FIXDERMA SALYZAP BODY SPRAY 50ML,FIXDERMA,50ML,350
27462,FIXDERMA SALYZAP FACE CLEANSER,FIXDERMA,60GM,260
27481,FIXDERMA SALYZAP FACE GEL 50GM,FIXDERMA,50GM,645
27463,FIXDERMA SALYZAP GEL(DT),FIXDERMA,20GM,325
27464,FIXDERMA SALYZAP LOTION (NT),FIXDERMA,20ML,325
27480,FIXDERMA SALYZAP-AZ BODY SPRAY 100ML,FIXDERMA,100ML,845
27465,FIXDERMA SCAR GEL CREAM 15GM,FIXDERMA,15GM,385
30365,FIXDERMA SHADOW 30 PLUS GEL 75GM,FIXDERMA,75GM,450
27086,FIXDERMA SHADOW A GEL SPF 30,FIXDERMA,75ML,435
27477,FIXDERMA SHADOW SPF 20+ CREAM 60GM,FIXDERMA,60GM,395
33007,FIXDERMA SHADOW SPF 30 CREAM 75GM,FIXDERMA,75GM,440
27476,FIXDERMA SHADOW SPF 30 GEL 75GM,FIXDERMA,75GM,450
28871,FIXDERMA SHADOW SPF 50 + CREAM 75GM,FIXDERMA,75GM,550
30366,FIXDERMA SHADOW SPF 50 PLUS GEL 75GM,FIXDERMA,75GM,625
27478,FIXDERMA SHADOW SPF 80+ SUNSCREAM LOTION 75ML,FIXDERMA,75ML,780
33008,FIXDERMA SKARFIX TX CREAM 15GM,FIXDERMA,15GM,475
27488,FIXDERMA SKIN BRIGHTENING COMPLEX 30ML,FIXDERMA,30ML,2125
27474,FIXDERMA STRALLIUM STRETCH MARK CREAM 150GM,FIXDERMA,150GM,660
27473,FIXDERMA STRALLIUM STRETCH MARK CREAM 75GM,FIXDERMA,75GM,425
27502,FIXDERMA STRENGTHENING CONDITIONER 300ML,FIXDERMA,300ML,1250
27501,FIXDERMA STRENGTHENING SHAMPOO 300ML,FIXDERMA,300ML,1350
27503,FIXDERMA T-SHAMPOO 200ML,FIXDERMA,200ML,1250
27485,FIXDERMA TRANSFORMATION OIL 30ML,FIXDERMA,30ML,1195
27509,FIXDERMA ULTRALIGHT GOLD SPF-40 GEL,FIXDERMA,1,925
27466,FIXDERMA UNDER EYE CREAM 15GM,FIXDERMA,15GM,495
30345,FIXDERMA VITIPAUSE GEL 15ML,FIXDERMA,15ML,925
28951,FIXIMFUL TAB,PANZIN H,10TAB,0
28952,FIXIMFUL-O TAB,PANZIN H,10TAB,0
30261,FIXIT OF 10 TAB,IND SWIFT,0,204.3
30653,FIXIT OF DRY SYP 30ML,IND SWIFT,30ML,0
34122,FIXON CREAM 15GM,ICPA,15GM,142
34123,FIXON CREAM 50GM,ICPA,50GM,335
34126,FIXON POWDER 15GM,ICPA,15GM,48.5
20420,FIXON SUPER GRIP POWDER,ICPA,30GM,270
35689,FIXRIDE 400 MG TAB,MITIS BI,10TAB,399
7312,FIXTRAL 100 CAP,DR REDDY,7CAP,166.5
28703,FIXTRAL SB 100MG CAP,DR REDDY,7CAP,125.5
34782,FIXTRAL SB 130MG CAP,DR REDDY,10CAP,200
34783,FIXTRAL SB 65MG CAP,DR REDDY,10CAP,100
30607,FIZI-12 TAB,MEDSHINE,10TAB,150
15851,FL COTTON ROLL STAND,NIVEA,,
,70`GM,65,0,
15881,FL DRINKING WATER,OTHERS,250`ML,100
15552,FL HAND WASH CREME 51,OTHERS,1TAB,477
17141,FLAGYL 200 TAB,ABBOTT HEALT,15TAB,13.74
19564,FLAGYL 400 TAB,ABBOTT HEALT,15TAB,25.53
17602,FLAGYL SYP  60ML*,ABBOTT HEALT,60ML,34.65
25295,FLAM CERVICAL COLLAR LARGE,OTHERS,1,310
25296,FLAM CERVICAL COLLAR MED,OTHERS,1,350
25297,FLAM CERVICAL COLLAR SML,OTHERS,1,350
25298,FLAM CERVICAL COLLAR XL,OTHERS,1,310
25299,FLAM CERVICAL COLLAR XXL,OTHERS,1,249
24382,FLAM CERVICAL OILLOW,OTHERS,1,990
25300,FLAM COOL PACK REG  REG,OTHERS,1,275
26004,FLAM HEATING PAD XL,SURGICAL,XL,1099
24383,FLAM HITING PAD,OTHERS,1,899
24384,FLAM HITING PAD XL,OTHERS,1,999
27376,FLAM MATERNITY L,SURGICAL,LARGE,600
27377,FLAM MATERNITY M,SURGICAL,MEDIUM,600
27378,FLAM MATERNITY XL,SURGICAL,XL,600
24142,FLAM POSTUURE BRACE M,SURGICAL,MED,750
27397,FLAM POSTUURE BRACE S,SURGICAL,1PCS,750
25599,FLAM SCROT SUPPORT L,SURGICAL,L,385
25600,FLAM SCROT SUPPORT M,SURGICAL,M,385
25601,FLAM SCROT SUPPORT S,SURGICAL,S,385
24144,FLAM STICK QUADRAPOD,OTHERS,QUADRAP,950
24143,FLAM STICK SILVER,OTHERS,SILVER,600
24145,FLAM WALKER FOLDING,OTHERS,FOLDING,2350
24385,FLAM WRIST BRACE UNIVERSAL,OTHERS,1,170
21557,FLAMI CREPE 7.5CM,OTHERS,7.5,253
26738,FLAMINGO  WRIST WRAP   UNI,ASCENT MED,1,170
27202,FLAMINGO COOL PACK LARGE,ASCENT MED,1PCS,395
25275,FLAMINGO COOL PACK REGULAR,ASCENT MED,1PCS,299
24516,FLAMINGO ELBOW SUPPORT OC-2021,ASCENT MED,1,220
27201,FLAMINGO FLAMICREPE 5CM,ASCENT MED,1PCS,190
28611,FLAMINGO FLAMICREPE 7.5CM,ASCENT MED,1PCS,0
25273,FLAMINGO HOT AND COLD PACK-REG,ASCENT MED,1,299
27171,FLAMINGO LS BELT,ASCENT MED,1PCS,799
26218,FLAMINGO MASK 3 PCS FEMALE,ASCENT MED,3PCS,165
26219,FLAMINGO MASK 3 PCS MALE,ASCENT MED,3PCS,165
28577,FLAMIPLAST -10CM,SURGICAL,10CM,0
25602,FLAMITAPE 7.5,SURGICAL,7.5*7.5,250
34635,FLAQES OINTMENT,BRINTON,30GM,289
20711,FLAREX  OPTHALMIC SUSP,ALCON,1TAB,0
24786,FLASHGUARD R10,OTHERS,1,10
33938,FLASTODERM CREAM,APPLE THERAP,50GM,561
2930,FLAVEDON 20 TAB,SERDIA,10TAB,119.79
26979,FLAVEDON OD 80MG 10TAB,SERDIA,10TAB,289.19
2910,FLAVEDON-MR  TAB,SERDIA,10TAB,158.39
22783,FLAVOCIP 200 TAB,CIPLA,10TAB,221.07
11443,FLAVOMARK TAB,UNIMARCK,10TAB,180
35930,FLAVORIDE NT TAB,OBSURGE,10TAB,400
35738,FLAVORIDE PLUS TAB,OBSURGE,10TAB,235.95
25719,FLAVORIDE TAB,OBSURGE,10TAB,209.9
3979,FLAVOSPAS O TAB,TORRENT,10TAB,198.8
2640,FLAVOSPAS TAB,TORRENT,10TAB,250.5
27230,FLAZA-6,SHINTO O,10TAB,132.1
7488,FLECARITE 100 TAB,TORRENT,10TAB,368.35
7497,FLECARITE 50 TAB,TORRENT,10TAB,211
18016,FLEMICLAV 375 TAB,FDC LTD,10TAB,137
9136,FLEMICLAV 625 TAB,FDC LTD,10TAB,168.46
9137,FLEMICLAV FORTE DRY SYP,FDC LTD,30ML,122
9138,FLEMICLAV KID DRY SYP,FDC LTD,30ML,66.71
18018,FLEMICLAV KID DT,FDC LTD,10TAB,89.8
8224,FLEXABENZ GEL,MACLEODS,30GM,183
16647,FLEXABENZ PLUS TAB,MACLEODS,10TAB,303
23314,FLEXABENZ TAB,MACLEODS,10TAB,123
18962,FLEXASHOT ORAL SOLUTION,OTHERS,1TAB,0
24191,FLEXI MASK PED ROMSON,OTHERS,FLEXI,231
35316,FLEXIMORE INJ,AVIS LIF,2ML,64
6065,FLEXIPEP G SACHET,D.R JOHN,SACHET,48
6056,FLEXIPEP SACHET,D.R JOHN,1TAB,48
35252,FLEXIQULE PLUS TAB,ALCHEM P,10TAB,302
31222,FLEXON 650 TAB,ARISTO,15TAB,33.77
37325,FLEXON GEL,ARISTO,30GM,136
7491,FLEXON PLUS TAB,ARISTO,15TAB,26.3
145,FLEXON SUSP 100ML,ARISTO,100ML,56.4
11880,FLEXON SUSP 60ML,ARISTO,60ML,38.6
167,FLEXON TAB,ARISTO,15TAB,31.4
165,FLEXON-MR TAB,ARISTO,10TAB,28.7
36760,FLEXTOR PLUS SACHET,AKSIGEN,9.2GM,107.8
7327,FLEXTOR SACHET,AKSIGEN,12GM,98
13593,FLEXURA 400 TAB,SUN PHARMA,10TAB,164
13594,FLEXURA D TAB,SUN PHARMA,10TAB,219
26943,FLIKA 150 MG,OTHERS,1TAB,0
8366,FLIXONASE CFC FREE INNOSPRAY,GSK,12GM,615.35
36607,FLOACE T EYE DROP,SENTISS,5ML,167
3207,FLODART PLUS CAP,ARISTO,10CAP,199
3206,FLODART TAB,ARISTO,10TAB,95
8308,FLOGEL EYE DROP,CIPLA,10ML,185.69
32827,FLOGEL HA EYE DROP 10ML,CIPLA,10ML,400
19389,FLOGEL ULTRA EYE DROP,CIPLA,10ML,439.23
34592,FLOGUT JR 6,WILBURT,1GM,49
21459,FLOHALE  2MG RESPULES,CIPLA,2ML,104.67
8155,FLOHALE 0.5MG RESPULES,CIPLA,2ML,65.14
34844,FLOJOINT TAB,STANLEY,10TAB,289
13102,FLOKIND 0.4 TAB,MANKIND,10TAB,95
13101,FLOKIND D,MANKIND,10TAB,146.2
14340,Flokind-F TAB,MANKIND,10TAB,208.89
32169,FLOMIST F NASAL SPRAY,CIPLA,120MDI,514.31
8086,FLOMIST NASAL SPRAY,CIPLA,10ML,467.67
37048,FLOMON EYE DROP,FDC LTD,5ML,101
17783,FLONIDA 1% CREAM,MENARINI,10 GM,111
29736,FLONIDA 5% CREAM,MENARINI,10GM,290
33493,FLORA  CHAMP SACHET,ABBOTT INDIA,5GM,60
9696,FLORA BC CAP,MANKIND,10CAP,48.68
9684,FLORA BC DRY SYP,MANKIND,60ML,64.41
9749,FLORA ZN SACHET,MANKIND,1GM,19.8
21129,FLORESP NASAL SPRAY,ZUVENTUS,6GM,472.9
21097,FLORESP-AZ NASAL SPRAY,ZUVENTUS,10ML,403.9
17009,FLORICOT TAB,SAMARTH,10TAB,147.84
13804,FLORILL SACHET,ALDE MED,25GM,32.67
34250,FLORIMAX CAP,ZUVENTUS,10CAP,467.05
13856,FLORISTORE 2.5,ZUVENTUS,10TAB,219.5
35160,FLORITA  LL  CAP,SUN PHARMA,10CAP,465
26105,FLORITA CAP,SUN PHARMA,10CAP,355
19438,FLOSLO 5 TAB,INTAS PH,10TAB,332
8764,FLOTRAL 10 TAB,SUN PHARMA,30TAB,630
18574,FLOTRAL D TABLET,SUN PHARMA,10TAB,360
34217,FLOVAS 10MG TAB,IPCA LABORAT,14TAB,253.9
34218,FLOVAS 15MG TAB,IPCA LABORAT,14TAB,338.55
34216,FLOVAS 2.5 MG TAB,IPCA LABORAT,14TAB,169.25
34219,FLOVAS 20MG TAB,IPCA LABORAT,14TAB,423.2
26765,FLOX 60ML SYP,LARK LAB,60 ML,36.3
35966,FLOXIGLOW MS SUSPENSION,LIFEZIA,30ML,68
4165,FLOXSAFE 400 TAB,MSN LABO,5TAB,257.36
4605,FLOXSAFE IV INJ,MSN LABO,100ML,230
9730,FLOZEN AA TAB,MANKIND,10TAB,114.95
9887,FLOZEN PLUS TAB,MANKIND,10TAB,117.48
34299,FLOZIBAY TAB,MAY & BA,10TAB,120
35278,FLOZIDAP 10MG TAB,FRANCO I,10TAB,145
35277,FLOZIDAP 5MG TAB,FRANCO I,10TAB,118
24493,FLUARIX TETRA QIV,GSK,PFS,1975
24770,FLUARIX TETRA-QIV PRTC IN NH,GSK,0.5ML,2170
34694,FLUBI EYE DROP,ENTOD PH,5ML,88
34693,FLUBIGAT EYE DROP,ENTOD PH,5ML,122
21135,FLUBLOCK NASAL SPRAY,GLENMARK,1TAB,0
25455,FLUCOLD DROP  15ML,WALLACE,15ML,58
23518,FLUCONASAFE TAB,SAFECON LIFE,6TAB,80
8835,FLUCORT C CREAM 20GM,GLENMARK,20GM,171.5
20972,FLUCORT FORTE LOTION,GLENMARK,1TAB,0
7967,FLUCORT H CREAM 30GM,GLENMARK,30GM,208
7980,FLUCORT N CREAM,GLENMARK,20GM,131
8719,FLUCORT SKIN CREAM,GLENMARK,20GM,110
22470,FLUCORT SKIN LOTION,GLENMARK,30ML,159
17960,FLUCOS 150,OAKNET,6TAB,81.04
30148,FLUCOS 200TAB,OAKNET,6TAB,104.6
32422,FLUCOS 400 TAB,OAKNET,1TAB,33.31
32421,FLUCOS DT 50MG TAB,OAKNET,4TAB,43.32
16637,FLUCOS DUSTIN POW.  100GM,OAKNET,100GM,186.98
30151,FLUCOS GEL 0.5%,OAKNET,15GM,114.81
32423,FLUCOS ITZ 100 CAP,OAKNET,10TAB,110
32424,FLUCOS ITZ 200 CAP,OAKNET,10TAB,218.79
32425,FLUCOS LOTION 60ML,OAKNET,60ML,247.27
249,FLUCREAM NM  +,CONCEPT,10GM,54
6722,FLUCREAM NM OINT,CONCEPT,10GM,77.5
10029,FLUDAC 10 CAP,CADILA H,10CAP,37.07
8740,FLUDAC 20 CAP,CADILA H,15TAB,67.03
14722,FLUDAC 60  CAP,CADILA H,10CAP,124.32
32724,FLUDOFF KIT 20 CAP,ENDOCARD,20CAP,295
19321,FLUGESIC SR TAB 10`S,OTHERS,10TAB,224
14964,FLUKA 150 TAB,CIPLA GE,1TAB,13.5
4068,FLUMACE EYE DROP,MICRO,5ML,93
23397,FLUMINOL,OCURIS P,5ML,115
9078,FLUNARIN 10 TAB,FDC LTD,10TAB,53.98
9194,FLUNARIN 5 TAB*,FDC LTD,10TAB,27.77
34153,FLUNER 10,GENO PHA,10TAB,53.8
34152,FLUNER 5,GENO PHA,10TAB,23.45
10489,FLUNIL 10 CAP,INTAS PH,10CAP,33.15
10228,FLUNIL 20 CAP*,INTAS PH,10CAP,44.69
10229,FLUNIL 40 CAP,INTAS PH,10CAP,72.69
14187,FLUNIL 60 CAP,INTAS PH,10CAP,124.32
19952,FLUNIL SUSP,INTAS PH,60ML,119.75
34129,FLUORITOP MOUTH RINSE,ICPA,160ML,100
13530,FLUPRED 0.05% EYE DROP,SUN PHARMA,5ML,156
4840,FLUPROXY CAP,WOCKHARD,10CAP,571
